Date,Open,High,Low,Close,Volume
1989-08-30,11.333,11.426,11.263,11.333,1652662
1989-08-31,11.384,11.458,11.368,11.441,990612
1989-09-01,11.35,11.48,11.312,11.407,1370974
1989-09-05,11.407,11.407,11.238,11.294,954104
1989-09-06,11.294,11.294,10.955,11.006,3898805
1989-09-07,11.006,11.043,10.662,10.72,3638328
1989-09-08,10.75,10.894,10.703,10.825,2701488
1989-09-11,10.842,10.91,10.81,10.91,2474554
1989-09-12,10.894,10.955,10.842,10.867,1536731
1989-09-13,10.91,10.955,10.792,10.792,2411903
1989-09-14,10.792,10.825,10.681,10.75,2104556
1989-09-15,10.75,10.825,10.681,10.766,4996474
1989-09-18,10.75,10.792,10.703,10.72,1361596
1989-09-19,10.75,10.75,10.662,10.662,1613690
1989-09-20,10.681,10.766,10.662,10.703,2179050
1989-09-21,10.792,10.825,10.735,10.766,1094704
1989-09-22,10.825,10.894,10.792,10.867,1630461
1989-09-25,10.867,10.882,10.792,10.81,1779944
1989-09-26,10.825,10.91,10.825,10.842,1994545
1989-09-27,10.81,10.936,10.81,10.894,1887980
1989-09-28,10.936,10.955,10.842,10.882,2626996
1989-09-29,10.894,10.936,10.825,10.882,1722229
1989-10-02,10.882,10.955,10.842,10.894,2020197
1989-10-03,10.936,10.971,10.867,10.936,2653632
1989-10-04,10.971,10.971,10.842,10.882,2314715
1989-10-05,10.882,10.882,10.792,10.867,2039437
1989-10-06,10.91,10.91,10.825,10.842,2828767
1989-10-09,10.81,10.867,10.75,10.842,1084840
1989-10-10,10.825,10.842,10.792,10.81,1286121
1989-10-11,10.81,10.842,10.792,10.81,2110970
1989-10-12,10.81,10.882,10.766,10.766,1573240
1989-10-13,10.72,10.81,10.354,10.354,4144983
1989-10-16,9.99,10.574,9.811,10.533,9069427
1989-10-17,10.46,10.533,10.322,10.499,3486875
1989-10-18,10.499,10.606,10.428,10.428,2586049
1989-10-19,10.499,10.81,10.46,10.662,2642782
1989-10-20,10.662,10.766,10.646,10.75,4110938
1989-10-23,10.703,10.81,10.646,10.662,2834198
1989-10-24,10.662,10.703,10.338,10.662,4938258
1989-10-25,10.646,10.662,10.499,10.515,2013290
1989-10-26,10.485,10.485,10.282,10.322,2548554
1989-10-27,10.322,10.354,10.248,10.298,1847037
1989-10-30,10.322,10.41,10.264,10.264,1536239
1989-10-31,10.298,10.393,10.282,10.37,1273291
1989-11-01,10.354,10.444,10.322,10.428,1091252
1989-11-02,10.41,10.533,10.41,10.533,1577182
1989-11-03,10.485,10.628,10.485,10.574,1708409
1989-11-06,10.557,10.574,10.485,10.485,1146011
1989-11-07,10.444,10.589,10.41,10.574,1240239
1989-11-08,10.533,10.735,10.533,10.662,1298946
1989-11-09,10.681,10.735,10.628,10.628,1222972
1989-11-10,10.662,10.735,10.662,10.72,1057705
1989-11-13,10.703,10.842,10.646,10.825,1001956
1989-11-14,10.81,10.867,10.703,10.766,987161
1989-11-15,10.735,10.81,10.681,10.792,1223462
1989-11-16,10.825,10.842,10.792,10.842,1104570
1989-11-17,10.903,10.997,10.867,10.955,2402532
1989-11-20,10.936,10.955,10.851,10.919,1022183
1989-11-21,10.98,11.028,10.98,11.028,1318675
1989-11-22,11.028,11.126,11.011,11.126,1749851
1989-11-24,11.142,11.271,11.142,11.248,2005890
1989-11-27,11.211,11.271,11.142,11.174,1922024
1989-11-28,11.211,11.287,11.174,11.211,2303366
1989-11-29,11.196,11.211,11.065,11.126,999494
1989-11-30,11.158,11.271,11.158,11.248,1748370
1989-12-01,11.271,11.52,11.211,11.506,3303848
1989-12-04,11.506,11.506,11.359,11.506,1708409
1989-12-05,11.464,11.537,11.45,11.489,1719756
1989-12-06,11.464,11.58,11.464,11.562,1445464
1989-12-07,11.562,11.61,11.464,11.506,1281184
1989-12-08,11.52,11.61,11.52,11.562,1789811
1989-12-11,11.52,11.562,11.45,11.506,2707409
1989-12-12,11.52,11.781,11.52,11.683,1780437
1989-12-13,11.683,11.9,11.65,11.9,2077418
1989-12-14,11.87,11.961,11.815,11.87,1850488
1989-12-15,11.87,11.87,11.65,11.755,4500675
1989-12-18,11.726,11.797,11.359,11.562,1713343
1989-12-19,11.58,11.726,11.52,11.683,2759210
1989-12-20,11.683,11.726,11.506,11.636,2254529
1989-12-21,11.667,11.708,11.61,11.65,1167718
1989-12-22,11.65,11.65,11.562,11.58,1020704
1989-12-26,11.596,11.61,11.506,11.58,813503
1989-12-27,11.562,11.667,11.537,11.636,882569
1989-12-28,11.596,11.61,11.506,11.596,1126280
1989-12-29,11.58,11.667,11.562,11.636,1072504
1990-01-02,11.596,11.781,11.562,11.755,1845063
1990-01-03,11.781,11.961,11.755,11.885,3245636
1990-01-04,11.815,12.122,11.815,11.978,3130689
1990-01-05,11.926,11.978,11.781,11.781,2251568
1990-01-08,11.755,12.106,11.755,12.09,2669421
1990-01-09,12.072,12.268,12.046,12.09,2843570
1990-01-10,12.162,12.162,11.9,12.018,2678795
1990-01-11,12.106,12.235,12.072,12.122,1663520
1990-01-12,11.9,12.018,11.726,11.726,2137610
1990-01-15,11.741,11.885,11.683,11.683,1665987
1990-01-16,11.61,11.87,11.58,11.831,3000942
1990-01-17,11.855,11.978,11.755,11.855,2046836
1990-01-18,11.741,11.87,11.683,11.815,3527330
1990-01-19,11.815,11.855,11.708,11.815,3170648
1990-01-22,11.815,11.815,11.393,11.416,1550053
1990-01-23,11.489,11.506,11.287,11.359,2779933
1990-01-24,11.028,11.416,11.028,11.393,3570743
1990-01-25,11.434,11.45,11.011,11.126,1906238
1990-01-26,11.174,11.271,10.98,11.101,2971343
1990-01-29,11.158,11.248,11.065,11.142,1802634
1990-01-30,11.211,11.343,11.126,11.196,3018701
1990-01-31,11.248,11.416,11.248,11.416,2125770
1990-02-01,11.416,11.416,11.343,11.375,1622078
1990-02-02,11.343,11.537,11.343,11.416,2475542
1990-02-05,11.375,11.667,11.375,11.65,1863322
1990-02-06,11.65,11.65,11.562,11.58,1727156
1990-02-07,11.58,11.831,11.464,11.815,2276730
1990-02-08,11.855,12.002,11.855,11.926,2393158
1990-02-09,11.9,11.961,11.855,11.855,1827304
1990-02-12,11.831,11.855,11.683,11.755,1553504
1990-02-13,11.726,11.9,11.58,11.831,2387234
1990-02-14,11.797,11.831,11.683,11.708,1941263
1990-02-15,11.667,11.831,11.667,11.831,3244156
1990-02-16,11.831,11.847,11.755,11.771,2358626
1990-02-20,11.667,11.683,11.515,11.537,1670918
1990-02-21,11.393,11.572,11.393,11.407,2630448
1990-02-22,11.441,11.61,11.426,11.426,2258970
1990-02-23,11.333,11.572,11.333,11.464,1500224
1990-02-26,11.537,11.596,11.498,11.596,1562385
1990-02-27,11.596,11.847,11.572,11.771,3286582
1990-02-28,11.755,11.9,11.755,11.815,2388715
1990-03-01,11.831,12.002,11.771,11.87,1648721
1990-03-02,11.885,12.018,11.831,12.002,2047331
1990-03-05,11.961,12.046,11.847,11.87,1473586
1990-03-06,11.87,12.106,11.87,12.072,1746891
1990-03-07,12.072,12.122,11.978,11.978,2433115
1990-03-08,12.046,12.201,12.03,12.179,1458783
1990-03-09,12.072,12.162,11.943,12.002,1803625
1990-03-12,11.961,12.106,11.961,12.072,1370974
1990-03-13,12.046,12.106,12.002,12.072,1320651
1990-03-14,12.072,12.09,11.961,12.03,1342854
1990-03-15,12.072,12.072,11.961,12.018,1172157
1990-03-16,12.072,12.294,12.002,12.278,5963895
1990-03-19,12.122,12.294,12.122,12.252,3214065
1990-03-20,12.382,12.511,12.347,12.477,4850450
1990-03-21,12.454,12.511,12.423,12.423,2102094
1990-03-22,12.382,12.382,12.106,12.235,2480477
1990-03-23,12.294,12.324,12.252,12.278,1229387
1990-03-26,12.364,12.405,12.324,12.347,1099639
1990-03-27,12.294,12.569,12.278,12.477,2087784
1990-03-28,12.528,12.528,12.235,12.324,2244170
1990-03-29,12.122,12.235,12.046,12.148,3462206
1990-03-30,12.106,12.148,11.917,12.002,2578156
1990-04-02,11.961,12.072,11.9,12.018,1264413
1990-04-03,12.046,12.162,12.03,12.122,1295985
1990-04-04,12.179,12.217,11.943,12.018,2248609
1990-04-05,12.002,12.162,12.002,12.046,1407974
1990-04-06,12.09,12.148,12.002,12.106,1174626
1990-04-09,12.09,12.148,12.046,12.072,1118875
1990-04-10,12.09,12.148,12.046,12.148,1066093
1990-04-11,12.148,12.179,12.09,12.122,1018731
1990-04-12,12.148,12.278,12.148,12.252,997514
1990-04-16,12.382,12.439,12.235,12.278,1651679
1990-04-17,12.278,12.31,12.252,12.278,1180054
1990-04-18,12.31,12.324,12.148,12.162,1563864
1990-04-19,12.106,12.201,12.072,12.106,2007369
1990-04-20,12.162,12.162,12.018,12.072,3059155
1990-04-23,12.002,12.018,11.831,11.87,2518956
1990-04-24,11.917,11.943,11.7,11.7,2488862
1990-04-25,11.741,11.831,11.7,11.755,1690160
1990-04-26,11.797,11.797,11.683,11.718,2101101
1990-04-27,11.741,11.755,11.553,11.572,2368983
1990-04-30,11.537,11.741,11.537,11.7,2054236
1990-05-01,11.755,11.755,11.627,11.683,1885516
1990-05-02,11.667,11.7,11.596,11.644,2495276
1990-05-03,11.683,11.741,11.61,11.644,2473569
1990-05-04,11.667,11.7,11.572,11.627,1610735
1990-05-07,11.644,11.847,11.627,11.797,1967408
1990-05-08,11.797,11.943,11.755,11.943,1771558
1990-05-09,11.943,12.122,11.917,12.072,2141557
1990-05-10,12.072,12.072,11.917,11.978,2750327
1990-05-11,12.046,12.294,12.018,12.235,4035957
1990-05-14,12.278,12.439,12.252,12.347,2693595
1990-05-15,12.278,12.364,12.278,12.294,1631451
1990-05-16,12.324,12.382,12.252,12.324,1446451
1990-05-17,12.324,12.439,12.148,12.217,2930889
1990-05-18,12.217,12.235,12.122,12.162,3699005
1990-05-21,12.141,12.235,12.046,12.192,2851464
1990-05-22,12.268,12.347,12.21,12.324,2943713
1990-05-23,12.324,12.324,12.192,12.31,1288094
1990-05-24,12.268,12.31,12.122,12.235,6948589
1990-05-25,12.192,12.347,12.192,12.252,1538209
1990-05-29,12.252,12.347,12.252,12.347,1968886
1990-05-30,12.399,12.439,12.179,12.294,3697034
1990-05-31,12.31,12.31,12.21,12.294,2464687
1990-06-01,12.31,12.423,12.294,12.382,2417329
1990-06-04,12.364,12.696,12.268,12.64,2706423
1990-06-05,12.666,12.713,12.569,12.608,2396117
1990-06-06,12.569,12.608,12.454,12.494,1966425
1990-06-07,12.569,12.583,12.454,12.494,2366022
1990-06-08,12.551,12.608,12.324,12.324,1216066
1990-06-11,12.294,12.439,12.294,12.364,1431653
1990-06-12,12.423,12.713,12.364,12.666,2563356
1990-06-13,12.64,12.828,12.608,12.755,3620569
1990-06-14,12.772,13.012,12.772,12.959,3121810
1990-06-15,12.941,13.029,12.811,13.029,6817857
1990-06-18,13.012,13.012,12.842,12.842,1291543
1990-06-19,12.811,12.901,12.794,12.828,2887971
1990-06-20,12.842,12.866,12.625,12.713,1407974
1990-06-21,12.755,12.794,12.682,12.772,1787344
1990-06-22,12.828,12.842,12.569,12.64,2124782
1990-06-25,12.64,12.666,12.528,12.569,1252078
1990-06-26,12.737,12.737,12.569,12.583,1818917
1990-06-27,12.583,12.794,12.583,12.682,1630958
1990-06-28,12.755,12.828,12.737,12.772,2160796
1990-06-29,12.811,12.925,12.794,12.883,1786356
1990-07-02,12.941,13.012,12.883,12.981,1786849
1990-07-03,13.029,13.112,12.981,13.029,2142543
1990-07-05,12.996,13.012,12.901,12.901,1210147
1990-07-06,12.828,13.087,12.828,13.012,1449903
1990-07-09,13.053,13.199,13.053,13.142,2131194
1990-07-10,13.182,13.272,13.129,13.199,1983197
1990-07-11,13.242,13.313,13.199,13.313,1583596
1990-07-12,13.313,13.425,13.272,13.387,2732568
1990-07-13,13.404,13.499,13.331,13.425,2809034
1990-07-16,13.425,13.425,13.331,13.371,1496771
1990-07-17,13.387,13.425,13.313,13.425,1880583
1990-07-18,13.346,13.387,13.288,13.346,2162279
1990-07-19,13.346,13.387,13.313,13.387,2208653
1990-07-20,13.387,13.499,13.331,13.346,4191848
1990-07-23,13.331,13.331,13.012,13.242,3188407
1990-07-24,13.259,13.425,13.159,13.425,2749834
1990-07-25,13.425,13.589,13.371,13.517,1786356
1990-07-26,13.499,13.517,13.387,13.499,2243181
1990-07-27,13.459,13.477,13.331,13.346,1529823
1990-07-30,13.159,13.442,13.142,13.404,2206675
1990-07-31,13.459,13.554,13.387,13.442,1991091
1990-08-01,13.459,13.572,13.387,13.534,1521441
1990-08-02,13.387,13.387,13.159,13.242,3425703
1990-08-03,13.199,13.199,12.423,12.811,5500166
1990-08-06,12.192,12.364,12.162,12.179,4356622
1990-08-07,12.364,12.423,12.21,12.347,3646222
1990-08-08,12.382,12.569,12.364,12.494,1710381
1990-08-09,12.477,12.551,12.423,12.477,1648223
1990-08-10,12.477,12.511,12.294,12.382,1503678
1990-08-13,12.31,12.494,12.235,12.454,1587050
1990-08-14,12.423,12.583,12.399,12.477,1367516
1990-08-15,12.569,12.666,12.511,12.625,2649195
1990-08-16,12.528,12.583,12.347,12.347,1924489
1990-08-17,12.268,12.268,12.046,12.252,6854363
1990-08-20,12.226,12.324,12.156,12.268,1826809
1990-08-21,12.156,12.324,11.893,12.192,3633391
1990-08-22,12.141,12.192,11.87,11.87,2384273
1990-08-23,11.627,11.781,11.596,11.627,3345287
1990-08-24,11.708,11.797,11.61,11.726,2663499
1990-08-27,12.01,12.156,11.838,11.893,2273275
1990-08-28,11.909,11.952,11.815,11.893,1487890
1990-08-29,11.893,12.122,11.855,11.985,1619118
1990-08-30,11.952,11.97,11.726,11.781,1234320
1990-08-31,11.781,11.893,11.708,11.815,884544
1990-09-04,11.741,11.741,11.61,11.708,1785370
1990-09-05,11.65,11.838,11.515,11.815,1888476
1990-09-06,11.815,11.815,11.596,11.708,1428689
1990-09-07,11.627,11.815,11.627,11.708,1283161
1990-09-10,11.926,11.926,11.667,11.741,1295489
1990-09-11,11.781,11.815,11.65,11.741,991103
1990-09-12,11.726,11.797,11.667,11.797,1455331
1990-09-13,11.764,11.797,11.596,11.627,1363570
1990-09-14,11.61,11.627,11.553,11.572,1195345
1990-09-17,11.537,11.781,11.515,11.726,1797209
1990-09-18,11.61,11.855,11.572,11.855,1980239
1990-09-19,11.909,12.038,11.797,11.926,1880583
1990-09-20,11.87,11.87,11.65,11.683,1509598
1990-09-21,11.65,11.781,11.65,11.726,3479472
1990-09-24,11.667,11.667,11.368,11.384,2624527
1990-09-25,11.441,11.726,11.426,11.726,2281664
1990-09-26,11.708,11.764,11.48,11.708,1586560
1990-09-27,11.855,11.87,11.515,11.61,2200757
1990-09-28,11.407,11.61,11.407,11.572,3114901
1990-10-01,11.683,11.985,11.65,11.926,3940248
1990-10-02,11.952,12.062,11.797,11.815,2387729
1990-10-03,11.855,11.855,11.667,11.741,1257997
1990-10-04,11.781,11.838,11.708,11.781,1804611
1990-10-05,11.683,11.855,11.61,11.764,2318171
1990-10-08,11.764,11.87,11.726,11.741,2236772
1990-10-09,11.627,11.683,11.426,11.426,2286596
1990-10-10,11.426,11.596,11.294,11.384,3047810
1990-10-11,11.35,11.426,11.048,11.065,4464656
1990-10-12,11.196,11.312,11.048,11.196,2914115
1990-10-15,11.256,11.426,11.142,11.35,2064105
1990-10-16,11.368,11.426,11.181,11.211,1706434
1990-10-17,11.142,11.441,11.142,11.271,1758729
1990-10-18,11.407,11.498,11.35,11.441,2091731
1990-10-19,11.627,12.01,11.627,12.01,5596365
1990-10-22,11.952,12.01,11.838,11.838,4299886
1990-10-23,11.764,11.764,11.65,11.65,3263889
1990-10-24,11.65,11.781,11.553,11.741,1799183
1990-10-25,11.726,11.838,11.572,11.838,3019691
1990-10-26,11.781,11.781,11.708,11.726,1887980
1990-10-29,11.683,11.838,11.61,11.683,2200262
1990-10-30,11.741,11.926,11.61,11.926,2415356
1990-10-31,11.985,11.985,11.764,11.855,1338903
1990-11-01,11.855,11.909,11.726,11.815,2057691
1990-11-02,11.838,11.985,11.797,11.985,1616158
1990-11-05,12.038,12.21,11.985,12.192,2564342
1990-11-06,12.192,12.192,12.01,12.01,2142049
1990-11-07,12.024,12.062,11.838,11.838,2142049
1990-11-08,11.838,12.038,11.838,11.855,2216051
1990-11-09,11.87,11.926,11.815,11.893,3102080
1990-11-12,11.909,12.038,11.909,12.024,2778449
1990-11-13,12.01,12.024,11.893,11.926,1928438
1990-11-14,11.893,12.081,11.87,12.081,1425237
1990-11-15,12.01,12.122,11.985,12.038,3444943
1990-11-16,12.156,12.192,12.097,12.171,4003890
1990-11-19,12.268,12.31,12.171,12.171,2106035
1990-11-20,12.21,12.286,12.192,12.21,1718278
1990-11-21,12.171,12.364,12.156,12.324,2339382
1990-11-23,12.324,12.382,12.21,12.21,642320
1990-11-26,12.171,12.268,12.156,12.268,1685221
1990-11-27,12.286,12.31,12.171,12.226,1688180
1990-11-28,12.252,12.252,12.114,12.171,3012781
1990-11-29,12.141,12.226,12.114,12.156,2678304
1990-11-30,12.141,12.339,12.114,12.31,2843078
1990-12-03,12.439,12.494,12.339,12.439,2406970
1990-12-04,12.439,12.569,12.364,12.511,2266372
1990-12-05,12.477,12.666,12.382,12.666,2317676
1990-12-06,12.835,12.85,12.737,12.819,4819857
1990-12-07,12.794,12.909,12.737,12.85,1861837
1990-12-10,12.794,13.02,12.78,12.966,1138616
1990-12-11,12.909,12.966,12.875,12.909,1063621
1990-12-12,12.892,13.045,12.892,13.045,1679305
1990-12-13,13.079,13.079,12.909,12.989,1033038
1990-12-14,12.909,12.95,12.794,12.892,1216557
1990-12-17,12.794,12.819,12.737,12.737,820904
1990-12-18,12.737,13.02,12.737,12.95,2272787
1990-12-19,12.95,13.079,12.933,13.079,2020691
1990-12-20,12.933,13.233,12.933,13.159,1688180
1990-12-21,13.217,13.217,13.045,13.062,5052712
1990-12-24,13.105,13.105,13.02,13.02,647743
1990-12-26,13.062,13.121,13.045,13.062,665013
1990-12-27,13.02,13.062,13.004,13.02,1532287
1990-12-28,13.02,13.062,13.004,13.062,613706
1990-12-31,13.062,13.079,12.989,12.989,426731
1991-01-02,13.004,13.079,12.85,12.85,1808061
1991-01-03,12.835,12.85,12.648,12.648,1257997
1991-01-04,12.666,12.763,12.569,12.608,2775982
1991-01-07,12.535,12.591,12.454,12.454,1700024
1991-01-08,12.454,12.477,12.141,12.141,3660526
1991-01-09,12.21,12.382,11.855,11.885,3554463
1991-01-10,12.054,12.097,11.985,12.054,1545118
1991-01-11,12.002,12.364,12.002,12.364,1118385
1991-01-14,12.252,12.454,12.156,12.382,3993525
1991-01-15,12.439,12.454,12.268,12.31,1305360
1991-01-16,12.31,12.324,12.192,12.286,1418332
1991-01-17,12.666,12.909,12.666,12.909,3160783
1991-01-18,12.875,13.02,12.835,13.02,8003827
1991-01-21,12.933,12.966,12.875,12.933,1291054
1991-01-22,12.933,13.062,12.85,12.875,1682265
1991-01-23,12.892,12.892,12.081,12.226,12977606
1991-01-24,12.21,12.31,12.192,12.286,5727099
1991-01-25,12.31,12.511,12.286,12.423,5040874
1991-01-28,12.399,12.551,12.399,12.454,2323104
1991-01-29,12.439,12.477,12.339,12.477,1289077
1991-01-30,12.535,12.737,12.511,12.737,2596903
1991-01-31,12.763,12.85,12.682,12.85,1468158
1991-02-01,12.835,12.85,12.569,12.608,2182502
1991-02-04,12.608,12.794,12.591,12.737,2145997
1991-02-05,12.763,13.02,12.666,13.004,3288061
1991-02-06,13.004,13.288,13.004,13.288,3313221
1991-02-07,13.251,13.362,13.121,13.217,3522891
1991-02-08,13.173,13.272,13.121,13.233,2028583
1991-02-11,13.251,13.727,13.233,13.727,2404998
1991-02-12,13.63,13.897,13.477,13.743,4508565
1991-02-13,13.802,14.197,13.727,14.124,2497741
1991-02-14,14.084,14.102,13.758,13.818,3197784
1991-02-15,13.826,13.978,13.687,13.897,7129646
1991-02-19,13.881,13.881,13.542,13.671,3941728
1991-02-20,13.517,13.597,13.459,13.485,1834703
1991-02-21,13.442,13.554,13.362,13.387,1689662
1991-02-22,13.305,13.517,13.288,13.362,3058165
1991-02-25,13.554,13.572,13.362,13.442,2525863
1991-02-26,13.419,13.442,13.305,13.387,2571742
1991-02-27,13.362,13.63,13.362,13.554,2040424
1991-02-28,13.554,13.572,13.485,13.517,1748370
1991-03-01,13.442,13.656,13.419,13.63,2073970
1991-03-04,13.743,13.743,13.499,13.63,2910170
1991-03-05,13.687,13.881,13.656,13.826,1933863
1991-03-06,13.864,13.978,13.826,13.839,2550036
1991-03-07,13.839,13.939,13.826,13.864,1098161
1991-03-08,13.922,14.034,13.897,13.939,2166715
1991-03-11,13.897,13.922,13.743,13.743,1422280
1991-03-12,13.743,13.957,13.743,13.897,1745413
1991-03-13,13.864,13.897,13.785,13.839,1318675
1991-03-14,13.881,14.009,13.81,13.939,3088757
1991-03-15,13.957,13.992,13.81,13.881,4519416
1991-03-18,13.785,13.978,13.743,13.839,1666972
1991-03-19,13.743,13.785,13.656,13.687,3427674
1991-03-20,13.442,13.459,13.362,13.362,3343810
1991-03-21,13.404,13.442,13.288,13.331,2631436
1991-03-22,13.288,13.404,13.272,13.331,1358144
1991-03-25,13.346,13.404,13.305,13.331,1328048
1991-03-26,13.305,13.517,13.305,13.517,1121343
1991-03-27,13.572,13.572,13.404,13.442,1290559
1991-03-28,13.542,13.554,13.442,13.517,820904
1991-04-01,13.517,13.554,13.362,13.459,1452866
1991-04-02,13.485,13.768,13.485,13.743,2111467
1991-04-03,13.785,13.839,13.687,13.687,2213090
1991-04-04,13.71,13.81,13.614,13.656,1281184
1991-04-05,13.687,13.768,13.517,13.542,1947675
1991-04-08,13.542,13.597,13.517,13.572,938316
1991-04-09,13.517,13.63,13.362,13.419,1243693
1991-04-10,13.387,13.499,13.251,13.346,1868740
1991-04-11,13.419,13.597,13.404,13.554,1321145
1991-04-12,13.614,13.614,13.442,13.517,1824837
1991-04-15,13.459,13.542,13.233,13.288,2548554
1991-04-16,13.272,13.63,13.151,13.597,1984678
1991-04-17,13.597,13.63,13.419,13.63,2383289
1991-04-18,13.554,13.614,13.517,13.554,1772547
1991-04-19,13.331,13.419,13.251,13.404,5231298
1991-04-22,13.387,13.404,13.305,13.387,2317676
1991-04-23,13.404,13.459,13.346,13.404,2191385
1991-04-24,13.442,13.517,13.387,13.442,1812999
1991-04-25,13.459,13.499,13.362,13.419,2054726
1991-04-26,13.404,13.459,13.346,13.346,1039452
1991-04-29,13.362,13.499,13.346,13.362,1351238
1991-04-30,13.485,13.614,13.404,13.614,2041412
1991-05-01,13.614,13.656,13.517,13.554,1999475
1991-05-02,13.687,13.687,13.459,13.517,1949652
1991-05-03,13.485,13.554,13.442,13.442,644787
1991-05-06,13.442,13.499,13.331,13.404,915625
1991-05-07,13.442,13.442,13.305,13.331,1156373
1991-05-08,13.288,13.459,13.233,13.404,1196826
1991-05-09,13.459,13.727,13.442,13.727,1725675
1991-05-10,13.743,13.743,13.404,13.499,1405013
1991-05-13,13.517,13.671,13.442,13.656,1562874
1991-05-14,13.597,13.63,13.387,13.499,1954581
1991-05-15,13.499,13.542,13.331,13.404,1599384
1991-05-16,13.499,13.572,13.442,13.572,1471614
1991-05-17,13.517,13.572,13.442,13.442,4356622
1991-05-20,13.542,13.638,13.467,13.597,1157358
1991-05-21,13.597,13.776,13.597,13.734,1964943
1991-05-22,13.749,13.833,13.597,13.664,1864306
1991-05-23,13.664,13.693,13.485,13.485,1380344
1991-05-24,13.542,13.622,13.508,13.542,1677824
1991-05-28,13.542,13.833,13.508,13.749,2446438
1991-05-29,13.793,13.985,13.719,13.985,2862315
1991-05-30,14.026,14.333,13.985,14.277,3613659
1991-05-31,14.489,14.675,14.393,14.675,3680753
1991-06-03,14.675,14.74,14.603,14.646,1868253
1991-06-04,14.449,14.661,14.449,14.646,1922518
1991-06-05,14.661,14.675,14.449,14.464,1778959
1991-06-06,14.464,14.489,14.351,14.369,1282171
1991-06-07,14.333,14.409,14.197,14.333,2647715
1991-06-10,14.333,14.351,14.18,14.24,1084840
1991-06-11,14.24,14.432,14.214,14.369,1407974
1991-06-12,14.393,14.393,14.156,14.369,2062132
1991-06-13,14.369,14.464,14.277,14.409,1052277
1991-06-14,14.603,14.798,14.56,14.798,1794253
1991-06-17,14.757,14.894,14.714,14.775,1664011
1991-06-18,14.775,15.023,14.74,14.798,2227890
1991-06-19,14.74,14.868,14.675,14.798,1588037
1991-06-20,14.757,14.868,14.646,14.646,2601342
1991-06-21,14.675,14.775,14.62,14.775,4636340
1991-06-24,14.675,14.699,14.449,14.464,1881075
1991-06-25,14.464,14.546,14.432,14.449,2376877
1991-06-26,14.409,14.432,14.312,14.369,2024143
1991-06-27,14.369,14.586,14.333,14.546,1633425
1991-06-28,14.506,14.522,14.393,14.432,1496771
1991-07-01,14.506,14.506,14.409,14.489,1685221
1991-07-02,14.464,14.464,14.277,14.369,2039437
1991-07-03,14.138,14.18,13.948,14.026,3484408
1991-07-05,14.001,14.124,13.985,13.985,997024
1991-07-08,13.948,14.124,13.872,14.102,1823358
1991-07-09,14.102,14.138,14.026,14.102,2052260
1991-07-10,14.138,14.255,13.872,13.905,1866276
1991-07-11,14.026,14.061,13.847,13.872,1436090
1991-07-12,13.931,13.948,13.749,13.793,2280679
1991-07-15,13.833,13.905,13.776,13.888,1567814
1991-07-16,13.948,14.084,13.847,14.001,1438064
1991-07-17,13.985,14.084,13.833,13.888,1011335
1991-07-18,13.872,14.061,13.872,14.043,1468158
1991-07-19,14.084,14.084,13.905,13.985,2399079
1991-07-22,14.102,14.351,14.084,14.333,2001450
1991-07-23,14.409,14.464,13.679,13.818,3988101
1991-07-24,13.734,13.734,13.354,13.425,5170125
1991-07-25,13.442,13.485,13.313,13.467,2059661
1991-07-26,13.442,13.525,13.387,13.485,1010840
1991-07-29,13.508,13.597,13.467,13.564,1009849
1991-07-30,13.638,13.679,13.525,13.664,1568304
1991-07-31,13.664,13.664,13.525,13.525,1411426
1991-08-01,13.525,13.525,13.191,13.288,2293504
1991-08-02,13.331,13.371,13.217,13.313,1977772
1991-08-05,13.313,13.387,13.288,13.354,1157853
1991-08-06,13.331,13.525,13.272,13.525,2358626
1991-08-07,13.485,13.508,13.354,13.387,1535744
1991-08-08,13.387,13.411,13.272,13.387,1199290
1991-08-09,13.411,13.485,13.331,13.425,1885516
1991-08-12,13.371,13.442,13.331,13.387,1049320
1991-08-13,13.411,13.508,13.371,13.411,1495288
1991-08-14,13.411,13.442,13.259,13.331,1366533
1991-08-15,13.354,13.411,13.272,13.331,1655626
1991-08-16,13.354,13.411,13.272,13.331,2430652
1991-08-19,12.989,13.259,12.989,13.199,2456303
1991-08-20,13.259,13.259,13.105,13.142,2001943
1991-08-21,13.354,13.411,13.242,13.411,2644756
1991-08-22,13.534,13.564,13.493,13.534,1905743
1991-08-23,13.493,13.839,13.433,13.548,2218025
1991-08-26,13.564,13.687,13.534,13.589,1170185
1991-08-27,13.589,13.605,13.452,13.534,1337917
1991-08-28,13.534,13.605,13.508,13.605,1395637
1991-08-29,13.63,13.63,13.452,13.548,901320
1991-08-30,13.564,13.564,13.452,13.508,823372
1991-09-03,13.508,13.564,13.452,13.467,1086320
1991-09-04,13.493,13.508,13.396,13.433,1067079
1991-09-05,13.534,13.564,13.493,13.493,1160813
1991-09-06,13.467,13.534,13.411,13.433,1087798
1991-09-09,13.396,13.411,13.338,13.354,585588
1991-09-10,13.371,13.371,13.259,13.313,2090748
1991-09-11,13.338,13.371,13.28,13.371,1509598
1991-09-12,13.396,13.664,13.396,13.664,1901799
1991-09-13,13.664,13.664,13.605,13.664,1857894
1991-09-16,13.687,13.758,13.664,13.743,1795236
1991-09-17,13.743,13.897,13.727,13.727,1650690
